Customer ID,Quantity,TotalPrice,Invoice,Country,Returned
15174,145,135.75,1,United Kingdom,0
15175,454,224.14,1,United Kingdom,0
15178,30,40.5,1,United Kingdom,0
15179,1907,2186.2,7,United Kingdom,1
15180,36,87.5,1,United Kingdom,0
15181,542,680.28,5,United Kingdom,1
15182,253,622.85,2,United Kingdom,0
15184,223,406.76,2,United Kingdom,0
15185,666,310.62,1,United Kingdom,0
15186,215,411.41,2,United Kingdom,0
15187,1869,4670.08,18,United Kingdom,1
15189,6035,15802.14,53,United Kingdom,1
15192,918,1044.32,3,United Kingdom,0
15193,144,499.32,1,United Kingdom,0
15194,5648,7521.17,22,United Kingdom,1
15195,1404,3861,1,United Kingdom,0
15197,453,656.44,5,United Kingdom,1
15198,120,193.64,2,United Kingdom,0
15199,396,1268.7,4,United Kingdom,0
15201,962,927.84,11,United Kingdom,1
15203,1753,1827.8,6,United Kingdom,0
15204,258,316.58,1,United Kingdom,0
15205,377,648.83,3,United Kingdom,1
15206,162,420.3,4,United Kingdom,0
15208,314,867.62,6,United Kingdom,1
15210,228,331.18,1,United Kingdom,0
15211,240,894.41,2,United Kingdom,0
15212,33,88.95,2,United Kingdom,1
15213,270,325.05,3,United Kingdom,1
15214,1254,1661.44,8,United Kingdom,0
15215,211,615.99,6,United Kingdom,1
15216,28,96.6,1,United Kingdom,0
15218,3329,5756.89,11,United Kingdom,0
15219,45,305.75,1,United Kingdom,0
15220,1377,1758.92,7,United Kingdom,1
15221,25,114.1,2,United Kingdom,1
15222,440,585,1,United Kingdom,0
15223,98,454.9,3,United Kingdom,1
15224,150,310.48,3,United Kingdom,1
15225,226,409.4,1,United Kingdom,0
15226,71,154.41,1,United Kingdom,0
15227,750,1219.4,5,United Kingdom,0
15228,2252,3376.96,5,United Kingdom,1
15230,351,429.6,2,United Kingdom,0
15232,686,612.06,2,United Kingdom,0
15234,196,197,1,United Kingdom,0
15235,1324,2247.51,12,United Kingdom,0
15236,269,321.05,1,United Kingdom,0
15237,1071,1412.32,4,United Kingdom,0
15238,689,1056.54,5,United Kingdom,1
15239,591,764.34,3,United Kingdom,1
15240,1361,1685.57,7,United Kingdom,1
15241,1815,1738.59,9,United Kingdom,1
15243,185,316.68,1,United Kingdom,0
15244,405,631.57,2,United Kingdom,0
15245,1784,2515.84,3,United Kingdom,0
15246,247,514.15,2,United Kingdom,0
15247,160,356,1,United Kingdom,0
15249,3557,6657.36,15,United Kingdom,1
15251,6084,10327.11,15,United Kingdom,1
15252,522,740.78,2,United Kingdom,0
15253,864,915.3,6,United Kingdom,1
15254,275,300.36,1,United Kingdom,0
15255,489,890.85,1,United Kingdom,0
15256,55,98.45,1,United Kingdom,0
15257,45,232.15,2,United Kingdom,1
15258,142,623.16,2,United Kingdom,0
15260,861,1780.77,8,United Kingdom,1
15261,270,254.82,1,United Kingdom,0
15262,73,178.95,1,United Kingdom,0
15263,89,156.51,1,United Kingdom,0
15264,265,393.74,1,United Kingdom,0
15265,612,1506.12,2,United Kingdom,0
15266,18,119.3,1,United Kingdom,0
15267,944,1717.36,5,United Kingdom,0
15269,26,408.8,1,United Kingdom,0
15270,1459,2298.2,9,United Kingdom,1
15271,1257,2485.82,16,United Kingdom,1
15272,310,721.94,2,United Kingdom,0
15274,619,716.57,2,United Kingdom,0
15275,497,609.19,2,United Kingdom,1
15276,64,135.31,1,United Kingdom,0
15277,205,255.9,1,United Kingdom,0
15279,185,277.41,2,United Kingdom,1
15280,154,113.12,1,United Kingdom,0
15281,1193,2239.95,12,United Kingdom,1
15286,55,240.55,1,United Kingdom,0
15287,432,485.24,3,United Kingdom,1
15288,775,2306.52,5,United Kingdom,0
15289,996,935.1,4,United Kingdom,1
15290,4431,7803.77,21,United Kingdom,1
15291,2074,4596.51,20,United Kingdom,1
15292,56,180.94,1,United Kingdom,0
15296,1757,3610.31,10,United Kingdom,1
15297,290,635.04,4,United Kingdom,1
15298,2752,3774.1,14,United Kingdom,1
15299,2940,3787.09,11,United Kingdom,1
15300,292,496.44,1,United Kingdom,0
15301,2768,5028.12,14,United Kingdom,1
15303,248,574.02,1,United Kingdom,0
15304,100,680.3,10,United Kingdom,1
15306,810,1174.35,3,United Kingdom,0
15307,37,205.3,1,United Kingdom,0
15308,173,302.27,2,United Kingdom,1
15311,37720,59419.34,118,United Kingdom,1
15312,513,921.1,5,United Kingdom,1
15313,25,52,1,United Kingdom,0
15314,313,327.97,1,United Kingdom,0
15315,838,551.54,3,United Kingdom,1
15316,100,165,1,United Kingdom,0
15318,642,312.62,1,United Kingdom,0
15319,175,204.5,1,United Kingdom,0
15320,326,267.13,1,United Kingdom,0
15321,1163,2650.73,4,United Kingdom,1
15322,365,602.97,2,United Kingdom,1
15325,232,162.29,1,United Kingdom,0
15326,386,311.71,1,United Kingdom,0
15327,116,208.75,1,United Kingdom,0
15329,476,1005.5,5,United Kingdom,1
15330,1312,714.96,2,United Kingdom,0
15332,652,1661.06,4,Lithuania,0
15333,344,1028.56,1,United Kingdom,0
15334,274,351.67,3,United Kingdom,0
15335,80,173.97,1,United Kingdom,0
15339,414,557.57,3,United Kingdom,1
15341,812,2020.52,1,United Kingdom,0
15342,276,391.76,2,United Kingdom,1
15343,84,364.5,1,United Kingdom,0
15344,106,476.58,5,United Kingdom,1
15345,78,367.69,2,United Kingdom,1
15346,144,252.42,1,United Kingdom,0
15347,130,201.6,1,United Kingdom,0
15348,84,158.04,1,United Kingdom,0
15349,327,473.81,2,United Kingdom,0
15350,51,115.65,1,United Kingdom,0
15351,732,1862.14,10,United Kingdom,1
15353,343,777.02,2,United Kingdom,0
15355,45,277.05,2,United Kingdom,0
15356,1673,2766.5,10,United Kingdom,0
15358,6927,8234.8,29,United Kingdom,1
15360,223,427.93,1,United Kingdom,0
15361,336,418.92,1,United Kingdom,0
15363,143,318.05,2,United Kingdom,1
15364,493,913.19,2,United Kingdom,0
15365,758,1330.45,9,United Kingdom,1
15366,621,602.51,2,United Kingdom,0
15367,1055,1867.69,5,United Kingdom,1
15368,230,446.94,1,United Kingdom,0
15369,-1,-1592.49,1,United Kingdom,1
15370,828,2360.55,8,United Kingdom,1
15372,2924,2007.4,1,United Kingdom,0
15373,476,2213.11,13,United Kingdom,1
15374,126,168,1,United Kingdom,0
15376,619,1233.36,3,United Kingdom,0
15379,2293,3631.89,8,United Kingdom,1
15380,374,1682.36,6,United Kingdom,1
15381,171,596.85,2,United Kingdom,0
15382,4003,5927.86,8,United Kingdom,1
15384,593,635.76,3,United Kingdom,1
15385,161,316.88,1,United Kingdom,0
15386,446,394.14,1,United Kingdom,0
15388,88,140.54,1,Canada,0
15389,400,500,1,United Kingdom,0
15392,1265,1515.73,5,United Kingdom,1
15393,150,231.86,2,United Kingdom,0
15394,910,2183.54,4,United Kingdom,0
15395,17,107.45,1,United Kingdom,0
15396,122,288.18,1,United Kingdom,0
15397,20,94,1,United Kingdom,0
15398,767,1339.63,3,United Kingdom,1
15399,611,815.77,3,United Kingdom,0
15400,360,666.7,6,United Kingdom,1
15402,694,626.77,2,United Kingdom,0
15405,193,349.1,1,United Kingdom,0
15406,236,426.61,4,United Kingdom,1
15407,558,1056.44,4,United Kingdom,0
15408,106,267.18,1,United Kingdom,0
15410,1200,3450.84,8,United Kingdom,0
15411,528,1346.38,5,United Kingdom,1
15412,108,190.53,1,United Kingdom,0
15414,443,774.9,3,United Kingdom,0
15415,575,572.81,1,United Kingdom,0
15416,2089,3974.37,5,United Kingdom,1
15417,284,508.8,1,United Kingdom,0
15419,230,135.86,1,United Kingdom,0
15421,500,950.36,4,United Kingdom,0
15422,38,97.7,2,United Kingdom,0
15423,101,43.5,1,United Kingdom,0
15424,554,383.34,2,United Kingdom,0
15426,663,1429.9,7,United Kingdom,1
15427,1013,1483.14,3,United Kingdom,0
15428,102,93.78,1,United Kingdom,0
15429,369,364.9,3,United Kingdom,1
15432,65,171.19,1,United Kingdom,0
15433,399,417.87,3,United Kingdom,1
15434,638,997.48,6,United Kingdom,1
15435,54,149.29,1,United Kingdom,0
15436,613,1122.53,3,United Kingdom,0
15437,79,200.16,1,United Kingdom,0
15438,59,156.58,1,United Kingdom,0
15440,197,383.68,3,United Kingdom,0
15442,120,594,1,United Kingdom,0
15443,1660,3212.16,8,United Kingdom,1
15444,764,1418.26,2,United Kingdom,0
15445,58,113.5,1,United Kingdom,0
15447,85,155.17,1,United Kingdom,0
15448,232,494.64,1,United Kingdom,0
15449,810,971.22,5,United Kingdom,1
15450,376,429.84,1,United Kingdom,0
15452,283,538.73,3,United Kingdom,0
15453,845,1388.37,7,United Kingdom,0
15454,86,179.1,1,United Kingdom,0
15456,660,447.22,3,United Kingdom,0
15457,132,237.07,1,United Kingdom,0
15458,156,161.64,1,United Kingdom,0
15460,109,216.76,1,United Kingdom,0
15462,172,234.6,3,United Kingdom,0
15463,106,126.14,1,United Kingdom,0
15464,350,1048.85,1,United Kingdom,0
15465,1217,6945.02,24,United Kingdom,1
15466,246,334.53,1,United Kingdom,0
15467,306,511.88,4,United Kingdom,1
15468,150,438.46,5,United Kingdom,1
15469,150,504.5,4,United Kingdom,1
15471,266,469.48,1,United Kingdom,0
15472,251,371.56,1,United Kingdom,0
15473,552,1465.2,10,United Kingdom,1
15475,319,454.11,1,United Kingdom,0
15478,585,1441.42,2,United Kingdom,0
15480,303,905.5,1,Malta,0
15482,2998,6568.72,16,United Kingdom,1
15483,295,233.81,4,United Kingdom,0
15484,3136,3563.11,5,United Kingdom,1
15485,1306,2575,3,United Kingdom,0
15488,73,91.32,1,United Kingdom,0
15489,593,1090.03,4,United Kingdom,1
15491,1624,3090.85,7,United Kingdom,1
15492,483,659.46,2,United Kingdom,0
15493,555,1967.25,7,United Kingdom,1
15494,1148,1299.23,2,United Kingdom,0
15497,622,1259.7,3,United Kingdom,1
15498,6084,12396.46,35,United Kingdom,1
15500,572,1131.56,4,United Kingdom,0
15502,3823,5541.46,23,United Kingdom,1
15503,74,147.09,1,United Kingdom,0
15504,33,52.83,1,United Kingdom,0
15505,2348,3497.14,7,United Kingdom,1
15506,848,979.26,3,United Kingdom,0
15507,162,492.36,1,United Kingdom,0
15508,440,1000.27,6,United Kingdom,0
15510,2,250,1,United Kingdom,0
15511,271,909.23,5,United Kingdom,0
15512,68,121,2,United Kingdom,0
15513,5545,14520.08,22,United Kingdom,1
15514,1791,2963.19,13,United Kingdom,1
15516,27,62.43,3,United Kingdom,0
15517,293,267.03,1,United Kingdom,0
15518,1262,1911.89,13,United Kingdom,1
15520,314,343.5,1,United Kingdom,0
15521,1674,2574.65,13,United Kingdom,1
15522,573,398.84,2,United Kingdom,0
15523,132,412.01,1,United Kingdom,0
15524,4,440,1,United Kingdom,0
15525,414,811.02,4,United Kingdom,1
15526,24,148.44,2,United Kingdom,0
15527,988,2348.82,10,United Kingdom,1
15528,123,229.33,1,United Kingdom,0
15529,3489,3967.78,12,United Kingdom,1
15530,950,1502.35,4,United Kingdom,0
15531,1105,2007.44,2,United Kingdom,0
15532,508,1517.08,6,United Kingdom,1
15533,256,746.92,5,United Kingdom,1
15535,129,459.9,7,United Kingdom,1
15537,29,110.92,1,United Kingdom,0
15539,410,538.46,1,United Kingdom,0
15540,200,213.3,1,United Kingdom,0
15541,49,85.13,1,United Kingdom,0
15543,86,127.86,1,United Kingdom,0
15544,3105,3542.51,11,United Kingdom,1
15545,163,292.72,2,United Kingdom,0
15547,4032,4954.84,14,United Kingdom,0
15549,688,1655.76,4,United Kingdom,1
15550,295,575.63,4,United Kingdom,0
15551,218,436.06,1,United Kingdom,0
15552,60,90.12,1,United Kingdom,0
15553,451,437.23,1,United Kingdom,0
15554,74,217.2,1,United Kingdom,0
15555,4410,4758.2,20,United Kingdom,1
15556,236,279.77,1,United Kingdom,0
15557,219,473.65,1,United Kingdom,0
15561,256,722.74,5,United Kingdom,1
15562,39,134.55,1,United Kingdom,0
15563,1460,1319.69,7,United Kingdom,1
15565,60,173.16,2,United Kingdom,0
15567,223,186.01,1,United Kingdom,0
15568,461,758.29,3,United Kingdom,0
15569,666,1375.71,5,United Kingdom,0
15570,2058,4109.97,13,United Kingdom,1
15571,264,650.43,4,United Kingdom,0
15572,1229,2552.86,7,United Kingdom,0
15573,363,607.45,2,United Kingdom,0
15574,349,702.25,4,United Kingdom,0
15576,404,940.67,1,United Kingdom,0
15577,89,258.88,3,United Kingdom,0
15578,52,127.1,1,United Kingdom,0
15579,120,348.6,2,United Kingdom,0
15581,286,3429.97,14,United Kingdom,1
15582,453,682.91,3,United Kingdom,0
15584,312,722.61,5,United Kingdom,1
15585,320,455.3,1,United Kingdom,0
15587,312,913.68,4,United Kingdom,0
15589,242,456.58,4,United Kingdom,1
15590,-1,-30.19,1,United Kingdom,1
15592,354,388.58,1,United Kingdom,0
15593,60,199.8,1,United Kingdom,0
15594,982,1767.53,6,United Kingdom,1
15596,548,1343.34,9,United Kingdom,1
15597,276,315.72,2,United Kingdom,1
15598,156,235.68,3,United Kingdom,1
15599,718,761.74,2,United Kingdom,0
15601,4978,6745.36,17,United Kingdom,1
15602,1001,1083.63,15,United Kingdom,1
15603,96,48.48,1,United Kingdom,0
15604,159,216.39,1,United Kingdom,0
15605,441,1198.23,5,United Kingdom,0
15606,720,2422.64,11,United Kingdom,1
15607,202,104.76,1,United Kingdom,0
15608,714,1093.68,4,United Kingdom,0
15609,145,270.03,2,United Kingdom,1
15610,66,112.46,1,United Kingdom,0
15611,498,1568.39,15,United Kingdom,1
15612,52,195.15,2,United Kingdom,0
15615,5493,10360.04,27,United Kingdom,1
15618,428,747.031,5,United Kingdom,1
15619,136,336.4,1,United Kingdom,0
15620,899,1524.4,6,United Kingdom,1
15621,463,1158.77,6,United Kingdom,1
15622,1552,3224.53,16,United Kingdom,1
15623,125,301.03,1,United Kingdom,0
15624,357,588.13,4,United Kingdom,0
15625,1166,1504.56,8,United Kingdom,1
15626,766,675.8,2,United Kingdom,0
15628,1882,2865.64,10,United Kingdom,1
15630,799,1180.4,3,United Kingdom,1
15632,2049,3147.31,10,United Kingdom,1
15634,99,243.55,1,United Kingdom,0
15636,284,724.76,2,United Kingdom,0
15637,128,223.36,1,United Kingdom,0
15638,-52,-94,1,United Kingdom,1
15639,323,425.32,1,United Kingdom,0
15640,6572,12433.34,17,United Kingdom,1
15641,1562,1887.2,4,United Kingdom,0
15643,242,647.4,6,United Kingdom,1
15644,557,813,4,United Kingdom,0
15645,256,612.01,1,United Kingdom,0
15646,388,425.14,4,United Kingdom,1
15648,213,599.9,4,United Kingdom,1
15649,192,816,2,United Kingdom,0
15651,479,646.3,3,United Kingdom,0
15652,208,337.74,1,United Kingdom,0
15653,1200,877.44,2,United Kingdom,0
15654,475,922.53,2,United Kingdom,0
15655,319,511.32,2,United Kingdom,1
15656,343,748.5,4,United Kingdom,0
15657,24,30,1,United Kingdom,0
15658,232,958.9,8,United Kingdom,1
15659,111,306.45,1,United Kingdom,0
15660,1037,1552.01,12,United Kingdom,1
15661,236,309.8,2,United Kingdom,0
15663,106,138.14,1,United Kingdom,0
15664,141,358.63,2,United Kingdom,1
15665,1666,2242.01,2,United Kingdom,0
15667,240,301.32,1,United Kingdom,0
15668,72,76.32,1,United Kingdom,0
15669,339,677.69,5,United Kingdom,1
15670,91,173.05,1,United Kingdom,0
15671,1681,2635.49,10,United Kingdom,1
15673,1514,2881.02,4,United Kingdom,0
15674,1075,1744.02,8,United Kingdom,1
15675,527,323.69,3,United Kingdom,0
15676,2231,3324.09,5,United Kingdom,1
15677,319,657.23,1,United Kingdom,0
15678,184,352.7,1,United Kingdom,0
15679,1170,781.28,4,United Kingdom,0
15680,952,1333.68,3,United Kingdom,0
15681,556,946.36,6,United Kingdom,1
15683,131,193.75,1,United Kingdom,0
15687,1308,2981.5,11,United Kingdom,1
15689,84,254.1,2,United Kingdom,0
15690,408,239.76,2,United Kingdom,0
15691,72,136.8,1,United Kingdom,0
15692,138,191.04,1,United Kingdom,0
15694,1665,6423.6,15,United Kingdom,1
15695,212,409.98,2,United Kingdom,0
15696,1022,2644.46,12,United Kingdom,1
15699,113,309.65,1,United Kingdom,0
15700,328,664.03,3,United Kingdom,1
15701,923,1542.14,4,United Kingdom,0
15703,66,211.5,1,United Kingdom,0
15704,1028,2293.62,4,United Kingdom,0
15705,62,143.1,1,United Kingdom,0
15706,305,1001.81,7,United Kingdom,1
15707,605,945.58,4,United Kingdom,0
15708,1258,3329.72,11,United Kingdom,1
15709,121,133.25,1,United Kingdom,0
15712,486,1072.36,5,United Kingdom,0
15713,149,346.75,3,United Kingdom,1
15714,187,330.88,2,United Kingdom,0
15716,744,1118.81,4,United Kingdom,0
15717,70,150.3,1,United Kingdom,0
15719,2724,5043.96,14,United Kingdom,1
15720,281,598.73,1,United Kingdom,0
15721,409,507.08,1,United Kingdom,0
15722,1021,2181.21,6,United Kingdom,1
15723,87,203.1,1,United Kingdom,0
15724,72,212.3,3,United Kingdom,1
15725,221,415.25,1,United Kingdom,0
15727,3065,5178.96,7,United Kingdom,0
15728,-34,-134.8,1,United Kingdom,1
15729,24,62,2,United Kingdom,1
15730,683,1108.38,4,United Kingdom,1
15732,215,294.12,2,United Kingdom,0
15733,62,162.3,1,United Kingdom,0
15734,346,1339.45,2,United Kingdom,0
15737,584,1121.21,12,United Kingdom,1
15738,2967,4788.77,19,United Kingdom,1
15739,472,449.12,1,United Kingdom,0
15740,152,154.88,1,United Kingdom,0
15743,216,784.46,4,United Kingdom,0
15744,120,34.8,1,United Kingdom,0
15745,412,1071.24,6,United Kingdom,1
15746,130,182.96,2,United Kingdom,1
15747,480,974.04,3,United Kingdom,0
15748,51,149.31,1,United Kingdom,0
15749,9014,21535.9,4,United Kingdom,1
15750,1779,2451.23,9,United Kingdom,1
15752,1973,2628.93,8,United Kingdom,1
15753,144,79.2,1,United Kingdom,0
15754,197,455.67,4,United Kingdom,1
15755,1397,2318.88,8,United Kingdom,1
15756,242,532.96,4,United Kingdom,0
15757,491,714.42,2,United Kingdom,0
15758,47,205.25,1,United Kingdom,0
15759,60,253.04,3,United Kingdom,0
15762,251,583.75,2,United Kingdom,0
15763,268,1048.67,3,United Kingdom,1
15764,2036,3245.47,10,United Kingdom,1
15766,170,315.06,1,United Kingdom,0
15768,243,581.83,4,United Kingdom,1
15769,27660,51823.72,29,United Kingdom,1
15773,311,635.68,1,United Kingdom,0
15774,87,270.8,1,United Kingdom,0
15775,68,104.9,1,United Kingdom,0
15776,138,241.62,1,United Kingdom,0
15777,375,1021.61,5,United Kingdom,1
15780,220,475.28,3,United Kingdom,0
15781,178,333.56,4,United Kingdom,1
15782,863,2593.94,4,United Kingdom,1
15783,212,246.3,1,United Kingdom,0
15785,1594,2303.75,8,United Kingdom,1
15786,3331,4834.2,5,United Kingdom,1
15787,540,948.05,3,United Kingdom,0
15789,438,351.3,1,United Kingdom,0
15790,114,220.85,1,United Kingdom,0
15791,730,1604.44,3,United Kingdom,1
15793,552,948.96,4,United Kingdom,1
15795,581,610.01,1,United Kingdom,0
15796,859,2666.61,10,United Kingdom,1
15797,873,2207.4,4,United Kingdom,0
15799,955,884.14,3,United Kingdom,0
15800,335,699.08,2,United Kingdom,0
15801,562,1042.19,4,United Kingdom,1
15802,-1,-451.42,3,United Kingdom,1
15803,290,415.82,1,United Kingdom,0
15804,2515,3848.55,19,United Kingdom,1
15805,3337,5452.17,20,United Kingdom,1
15806,602,784.58,3,United Kingdom,0
15807,430,903.9,3,United Kingdom,0
15808,1341,3724.77,5,United Kingdom,1
15809,251,399.21,6,United Kingdom,1
15810,737,1145.43,7,United Kingdom,1
15811,1061,2171.32,9,United Kingdom,1
15812,922,1801.14,5,United Kingdom,0
15813,603,1303.91,2,United Kingdom,0
15814,1247,1842.73,6,United Kingdom,1
15815,1856,2100.6,5,United Kingdom,0
15819,1357,1905.45,4,United Kingdom,0
15820,128,206.98,1,United Kingdom,0
15821,202,570.96,2,United Kingdom,0
15822,375,885.47,2,United Kingdom,0
15823,-283,-840.76,2,United Kingdom,1
15825,220,532.94,1,United Kingdom,0
15826,962,1649.36,4,United Kingdom,1
15827,842,1641.48,20,United Kingdom,1
15829,996,636.14,2,United Kingdom,0
15830,409,547.7,2,United Kingdom,1
15831,1097,747.76,4,United Kingdom,1
15832,465,836.79,1,United Kingdom,0
15834,961,2084.9,6,United Kingdom,1
15835,439,954.09,4,United Kingdom,0
15836,24,117.47,2,United Kingdom,1
15837,189,391.98,1,United Kingdom,0
15838,9007,33350.76,21,United Kingdom,1
15839,670,1020.74,5,United Kingdom,1
15840,394,345.66,3,United Kingdom,1
15841,926,1209.1,6,United Kingdom,1
15843,27,118.95,1,United Kingdom,0
15844,134,130.74,1,United Kingdom,0
15845,1918,3650.87,10,United Kingdom,1
15847,449,389.27,2,United Kingdom,0
15850,302,238.85,2,United Kingdom,0
15852,48,160.71,2,United Kingdom,0
15853,135,110.8,1,United Kingdom,0
15854,939,2974.65,12,United Kingdom,0
15855,470,712.24,5,United Kingdom,0
15856,10941,16173.67,31,United Kingdom,1
15857,308,297,1,United Kingdom,0
15858,1167,1438.85,5,United Kingdom,0
15860,440,977.21,8,United Kingdom,0
15861,2543,3000.36,9,United Kingdom,1
15862,585,832.88,4,United Kingdom,0
15863,19,68.84,2,United Kingdom,0
15864,1044,1769.78,8,United Kingdom,1
15865,368,895.13,3,United Kingdom,0
15866,126,230.53,1,United Kingdom,0
15867,2052,3797.79,16,United Kingdom,1
15869,175,149.64,2,United Kingdom,0
15870,335,354.09,1,United Kingdom,0
15872,212,360.93,2,United Kingdom,0
15874,2506,4330.67,9,United Kingdom,1
15877,246,440.78,3,United Kingdom,1
15880,187,313.28,2,United Kingdom,1
15881,199,438.24,8,United Kingdom,1
15882,266,495.36,5,United Kingdom,1
15883,223,396.48,2,United Kingdom,0
15885,111,379.35,3,United Kingdom,0
15886,147,181.09,1,United Kingdom,0
15888,60,141.27,2,United Kingdom,1
15889,215,446.87,2,United Kingdom,0
15891,442,524.52,1,United Kingdom,0
15894,168,263.55,2,United Kingdom,0
15895,94,179.17,1,United Kingdom,0
15897,261,222.05,2,United Kingdom,0
15898,568,1384.68,6,United Kingdom,1
15899,39,56.25,1,United Kingdom,0
15900,221,351.11,1,United Kingdom,0
15901,384,363.88,3,United Kingdom,0
15903,2409,5126.34,8,United Kingdom,1
15904,84,164.68,1,United Kingdom,0
15906,538,1521.79,8,United Kingdom,1
15907,509,967.45,3,United Kingdom,0
15909,98,191.94,1,United Kingdom,0
15910,1015,1232.18,8,United Kingdom,0
15912,185,264.62,2,United Kingdom,0
15916,752,1491.24,10,United Kingdom,1
15917,42,123.1,1,United Kingdom,0
15918,153,334.23,2,United Kingdom,0
15919,545,639.89,2,United Kingdom,0
15920,99,167.5,4,United Kingdom,0
15921,166,336.03,1,United Kingdom,0
15922,136,363.6,2,United Kingdom,1
15923,122,127.08,1,United Kingdom,0
15925,93,207.15,1,United Kingdom,0
15930,139,426.63,1,United Kingdom,0
15932,2311,2461.85,11,United Kingdom,1
15933,885,1107.46,3,United Kingdom,0
15935,115,416.86,2,United Kingdom,0
15937,73,145.35,1,United Kingdom,0
15938,240,404.58,5,United Kingdom,0
15939,4725,6102.26,16,United Kingdom,1
15940,3,31.8,2,United Kingdom,1
15942,232,337.44,1,United Kingdom,0
15944,50,325.1,1,United Kingdom,0
15945,52,181,1,United Kingdom,0
15947,898,1708.24,1,United Kingdom,0
15948,567,955.24,2,United Kingdom,0
15949,284,364.72,2,United Kingdom,0
15950,722,1705.26,5,United Kingdom,1
15951,306,669.57,3,United Kingdom,1
15952,399,806.57,4,United Kingdom,0
15953,885,1634.53,10,United Kingdom,1
15955,2124,4389.81,16,United Kingdom,1
15957,211,428.89,1,United Kingdom,0
15958,33,104.35,1,United Kingdom,0
15963,298,470.76,2,United Kingdom,0
15965,453,845.64,4,United Kingdom,0
15967,211,418.83,2,United Kingdom,0
15969,120,582.9,4,United Kingdom,1
15970,116,314.1,1,United Kingdom,0
15971,1717,4199.85,12,United Kingdom,0
15973,87,99.77,3,United Kingdom,1
15974,2256,3429.55,8,United Kingdom,1
15975,243,371.01,1,United Kingdom,0
15976,277,430.94,2,United Kingdom,0
15977,1016,1054.73,2,United Kingdom,0
15978,888,1098.78,1,United Kingdom,0
15980,1560,2398.86,3,United Kingdom,0
15981,1866,3408.48,8,United Kingdom,0
15983,892,1475.02,4,United Kingdom,0
15984,1833,2816.97,11,United Kingdom,1
15985,836,1037.42,3,United Kingdom,1
15986,268,168.12,1,United Kingdom,0
15987,1556,1451.28,7,United Kingdom,0
15988,181,158.03,1,United Kingdom,0
15990,443,792.11,2,United Kingdom,0
15992,17,41.99,1,United Kingdom,0
15993,2042,2756.82,10,United Kingdom,1
15994,177,427.07,1,United Kingdom,0
15996,382,1044.78,7,United Kingdom,1
15998,2037,3084.17,6,United Kingdom,1
16000,5110,12393.7,3,United Kingdom,0
16003,1185,2735.37,5,United Kingdom,0
16005,300,615.39,4,United Kingdom,0
16006,84,101.4,1,United Kingdom,0
16007,1393,1701.94,4,United Kingdom,0
16008,323,478.78,3,United Kingdom,0
16009,378,992.71,4,United Kingdom,0
16010,210,407.5,3,United Kingdom,0
16011,2042,3362.71,16,United Kingdom,0
16012,799,1415.29,3,United Kingdom,0
16013,13845,33366.25,54,United Kingdom,1
16014,261,653.13,4,United Kingdom,1
16015,906,690.54,4,United Kingdom,1
16016,618,1483.31,10,United Kingdom,1
16017,102,211.88,1,United Kingdom,0
16018,190,408.9,2,United Kingdom,0
16019,1649,3450.24,10,United Kingdom,1
16020,487,851.01,3,United Kingdom,0
16022,261,628.28,1,United Kingdom,0
16023,358,719.81,3,United Kingdom,0
16024,398,251.24,1,United Kingdom,0
16025,338,439.66,1,United Kingdom,0
16026,243,236.09,1,United Kingdom,0
16027,1146,852.12,7,United Kingdom,1
16029,32148,50992.61,76,United Kingdom,1
16030,283,331.24,1,United Kingdom,0
16031,423,548.94,2,United Kingdom,0
16033,3516,8727.61,27,United Kingdom,1
16034,242,437.7,3,United Kingdom,0
16036,716,758.92,2,United Kingdom,0
16037,428,855.02,3,United Kingdom,0
16038,241,454.33,4,United Kingdom,1
16040,684,1313.55,3,United Kingdom,0
16041,1584,3166.4,3,United Kingdom,0
16042,745,1147.37,7,United Kingdom,1
16043,503,773.99,4,United Kingdom,0
16045,897,1340.7,4,United Kingdom,0
16048,143,243.69,3,United Kingdom,1
16049,793,1111.79,3,United Kingdom,0
16050,278,137.9,1,United Kingdom,0
16052,282,362.06,1,United Kingdom,0
16053,1793,1511.95,2,United Kingdom,0
16054,380,783.9,1,United Kingdom,0
16055,22,134.8,1,United Kingdom,0
16056,347,664.85,1,United Kingdom,0
16057,833,2140.22,10,United Kingdom,1
16059,643,1459.86,6,United Kingdom,0
16061,-1,-29.95,1,United Kingdom,1
16062,800,1153.62,4,United Kingdom,0
16063,262,335.32,1,United Kingdom,0
16065,231,372.09,1,United Kingdom,0
16066,936,1521.87,5,United Kingdom,0
16070,457,852.15,2,United Kingdom,0
16071,180,326.24,1,United Kingdom,0
16072,140,584.32,1,United Kingdom,0
16073,37,94.35,2,United Kingdom,1
16076,1363,2173.53,11,United Kingdom,1
16078,16,79.2,1,United Kingdom,0
16079,864,1352,3,United Kingdom,0
16080,104,176.6,3,United Kingdom,1
16081,1477,2806.9,5,United Kingdom,0
16083,908,1317.62,2,United Kingdom,0
16084,216,436.18,1,United Kingdom,0
16085,636,981.51,5,United Kingdom,0
16086,510,1119.31,6,United Kingdom,1
16091,154,315.06,2,United Kingdom,0
16092,602,779.36,5,United Kingdom,1
16093,20,17,1,United Kingdom,0
16094,633,1041.83,6,United Kingdom,1
16096,155,320.62,1,United Kingdom,0
16097,87,185.05,1,United Kingdom,0
